STATION,NAME,DATE,PRCP,TMAX,TMIN
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-11-10,0.00,51,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-11-11,0.00,47,31
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-11-12,0.00,43,32
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-11-13,0.00,45,33
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-11-14,0.11,43,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-11-15,0.00,50,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-11-16,0.03,47,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-11-17,0.12,51,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-11-18,0.00,55,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-11-19,0.43,54,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-11-20,0.34,53,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-11-21,1.26,53,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-11-22,0.00,45,36
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-11-23,0.09,45,36
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-11-24,0.00,45,33
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-11-25,0.10,48,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-11-26,0.00,49,36
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-11-27,0.39,56,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-11-28,0.11,47,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-11-29,0.46,51,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-11-30,0.34,42,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-01,0.03,43,36
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-02,1.22,44,37
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-03,0.24,41,36
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-04,0.03,40,33
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-05,0.00,39,33
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-06,0.13,33,22
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-07,0.00,35,23
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-08,0.00,39,28
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-09,0.00,42,29
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-10,0.04,49,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-11,0.02,48,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-12,0.00,48,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-13,0.05,48,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-14,0.01,53,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-15,0.00,63,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-16,0.00,48,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-17,0.00,45,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-18,0.00,44,37
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-19,0.00,45,35
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-20,0.46,50,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-21,0.70,52,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-22,0.11,53,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-23,0.00,49,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-24,0.75,53,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-25,0.83,60,49
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-26,0.80,62,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-27,0.49,57,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-28,0.00,56,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-29,0.42,49,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-30,1.06,53,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1980-12-31,0.00,52,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-01,0.00,47,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-02,0.00,43,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-03,0.00,40,32
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-04,0.00,50,34
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-05,0.00,48,37
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-06,0.11,51,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-07,0.00,43,35
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-08,0.04,47,35
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-09,0.00,55,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-10,0.00,59,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-11,0.00,52,33
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-12,0.00,52,34
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-13,0.00,48,34
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-14,0.00,54,32
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-15,0.00,53,31
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-16,0.00,54,29
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-17,0.15,51,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-18,0.16,59,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-19,0.01,58,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-20,0.13,64,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-21,0.19,62,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-22,0.16,60,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-23,0.39,48,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-24,0.07,47,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-25,0.00,47,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-26,0.28,47,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-27,0.14,49,34
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-28,0.40,48,35
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-29,0.19,46,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-30,0.00,42,37
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-01-31,0.00,42,37
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-02-01,0.00,46,35
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-02-02,0.00,47,30
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-02-03,0.00,50,32
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-02-04,0.00,49,30
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-02-05,0.00,47,33
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-02-06,0.00,44,31
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-02-07,0.00,44,31
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-02-08,0.00,46,29
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-02-09,0.01,45,29
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-02-10,0.00,40,26
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-02-11,0.65,43,27
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-02-12,0.50,52,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-02-13,0.40,54,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-02-14,0.44,52,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-02-15,0.79,50,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-02-16,0.33,56,49
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-02-17,0.15,52,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-02-18,0.42,52,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-02-19,0.33,56,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-02-20,0.00,48,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-02-21,0.00,53,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-02-22,0.00,56,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-02-23,0.04,58,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-02-24,0.38,46,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-02-25,0.01,52,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-02-26,0.00,55,37
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-02-27,0.00,57,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-02-28,0.00,65,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-01,0.00,59,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-02,0.00,58,35
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-03,0.56,47,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-04,0.11,47,36
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-05,0.00,50,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-06,0.00,56,34
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-07,0.01,54,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-08,0.00,58,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-09,0.00,67,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-10,0.00,60,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-11,0.00,59,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-12,0.00,63,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-13,0.00,59,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-14,0.00,58,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-15,0.19,51,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-16,0.06,55,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-17,0.00,54,36
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-18,0.00,59,36
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-19,0.00,60,49
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-20,0.00,56,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-21,0.01,62,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-22,0.01,58,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-23,0.36,54,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-24,0.12,62,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-25,0.06,58,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-26,0.00,58,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-27,0.00,53,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-28,0.17,55,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-29,0.16,50,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-30,0.08,48,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-03-31,0.33,47,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-01,0.00,54,37
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-02,0.07,46,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-03,0.05,56,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-04,0.01,52,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-05,0.14,52,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-06,0.03,52,36
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-07,0.13,52,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-08,0.28,48,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-09,0.00,48,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-10,0.06,51,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-11,0.31,47,35
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-12,0.09,51,35
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-13,0.00,58,34
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-14,0.00,68,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-15,0.08,61,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-16,0.00,60,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-17,0.00,62,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-18,0.00,64,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-19,0.00,63,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-20,0.00,55,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-21,0.01,57,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-22,0.00,58,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-23,0.09,69,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-24,0.00,56,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-25,0.00,56,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-26,0.00,60,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-27,0.09,53,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-28,0.14,60,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-29,0.00,73,52
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-04-30,0.00,70,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-01,0.02,62,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-02,0.00,58,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-03,0.14,54,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-04,0.00,56,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-05,0.00,58,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-06,0.00,56,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-07,0.06,56,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-08,0.01,64,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-09,0.00,57,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-10,0.00,58,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-11,0.41,60,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-12,0.00,69,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-13,0.00,68,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-14,0.00,62,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-15,0.00,59,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-16,0.00,63,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-17,0.02,60,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-18,0.20,59,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-19,0.20,55,49
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-20,0.01,58,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-21,0.00,58,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-22,0.00,65,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-23,0.00,73,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-24,0.07,67,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-25,0.13,65,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-26,0.00,66,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-27,0.00,67,49
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-28,0.00,75,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-29,0.01,77,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-30,0.05,67,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-05-31,0.00,66,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-01,0.00,70,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-02,0.00,64,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-03,0.05,62,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-04,0.02,62,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-05,0.38,66,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-06,0.00,65,49
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-07,0.05,57,49
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-08,0.81,58,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-09,0.08,60,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-10,0.05,62,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-11,0.00,66,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-12,0.31,63,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-13,0.00,64,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-14,0.00,66,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-15,0.11,64,49
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-16,0.00,65,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-17,0.01,63,49
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-18,0.28,58,49
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-19,0.05,66,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-20,0.00,63,52
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-21,0.07,57,52
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-22,0.02,62,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-23,0.00,67,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-24,0.00,73,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-25,0.00,78,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-26,0.00,66,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-27,0.00,67,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-28,0.00,72,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-29,0.00,80,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-06-30,0.02,64,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-01,0.00,71,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-02,0.00,78,52
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-03,0.00,85,58
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-04,0.00,82,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-05,0.00,71,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-06,0.13,60,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-07,0.00,65,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-08,0.00,71,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-09,0.00,69,52
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-10,0.38,66,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-11,0.00,67,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-12,0.00,72,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-13,0.85,64,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-14,0.00,72,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-15,0.00,76,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-16,0.00,80,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-17,0.00,71,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-18,0.00,66,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-19,0.01,65,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-20,0.00,71,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-21,0.00,70,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-22,0.00,71,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-23,0.00,64,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-24,0.00,73,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-25,0.00,82,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-26,0.00,86,60
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-27,0.00,87,61
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-28,0.00,70,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-29,0.01,70,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-30,0.00,71,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-07-31,0.00,75,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-01,0.00,78,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-02,0.00,67,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-03,0.00,70,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-04,0.00,73,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-05,0.00,79,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-06,0.00,86,58
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-07,0.00,91,65
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-08,0.00,93,64
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-09,0.00,99,68
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-10,0.00,98,67
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-11,0.00,94,66
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-12,0.00,86,58
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-13,0.00,82,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-14,0.00,84,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-15,0.00,80,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-16,0.00,74,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-17,0.00,83,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-18,0.00,87,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-19,0.00,67,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-20,0.00,72,58
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-21,0.00,74,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-22,0.00,77,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-23,0.00,84,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-24,0.00,75,58
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-25,0.04,73,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-26,0.00,74,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-27,0.00,73,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-28,0.00,76,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-29,0.09,69,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-30,0.00,71,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-08-31,0.12,63,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-09-01,0.05,70,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-09-02,0.00,70,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-09-03,0.00,73,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-09-04,0.00,71,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-09-05,0.00,71,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-09-06,0.00,79,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-09-07,0.00,94,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-09-08,0.00,80,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-09-09,0.01,67,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-09-10,0.00,72,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-09-11,0.00,75,52
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-09-12,0.00,73,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-09-13,0.00,74,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-09-14,0.00,79,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-09-15,0.00,89,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-09-16,0.00,81,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-09-17,0.00,74,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-09-18,0.12,76,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-09-19,0.17,65,52
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-09-20,0.16,64,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-09-21,0.94,60,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1981-09-22,0.00,61,48
